species_id,provider_id,botanical_name,attribute_name,attribute_value,evidence_confidence,source_url,source_id,review_status,notes,approval_id
BCNPPD-0362,PROV-WCS,Echinacea purpurea,product title,Firewise Blend,Pending review,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0015-ATTR-06
BCNPPD-0362,PROV-WCS,Echinacea purpurea,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0015-ATTR-07
BCNPPD-0362,PROV-WCS,Echinacea purpurea,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0015-ATTR-09
BCNPPD-0362,PROV-WCS,Echinacea purpurea,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION: Super Sale 2025, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Garden Surplus Sale, COLLECTION:Seed Sale Aug 2025, COLLECTION:Seed Sale Aug 2025 POS, COLLECTION:Thanksgiving Week Sale, COLLECTION:Wildflower Seeds, EX STOCK FL3463C, EX STOCK FL3463D, EX STOCK FL3463E, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock, surplus-2025-08-12",Pending review,https://www.westcoastseeds.com/products/firewise-blend,SRC-0372,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0015-ATTR-08
BCNPPD-0363,PROV-WCS,Delphinium consolida,description,"[description action=""start""] This versatile blend contains flowers that are equally beautiful in garden beds and in bouquets as they are long lasting cut flowers. This Cut Flower Blend contains annuals and perennials, so it will provide an ongoing source of flowers to brighten up any indoor space. Recommended rate of application: 198g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Annual Baby's Breath (Gypsophila elegans), Bishop's Flower (Ammi majus), Blanketflower (Gaillardia aristata), China Aster (Callistephus chinensis), Clarkia (Clarkia unguiculata), Cosmos (Cosmos bipinnatus), English Wallflower (Cheiranthus cheiri), Gloriosa Daisy (Rudbeckia hirta), Iceland Poppy (Papaver nudicaule), Lance-Leaved Coreopsis (Coreopsis lanceolata), Mexican Hat (Ratibida columnifera), Painted Daisy (Chrysanthemum carinatum), Perennial Lupine (Lupinus perennis), Plains Coreopsis (Coreopsis tinctoria), Purple Coneflower (Echinacea purpurea), Rocket Larkspur (Delphinium consolida), Shasta Daisy (Chrysanthemum maximum), Sulphur Cosmos (Cosmos sulphureus), Sweet William Pinks (Dianthus barbatus)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful blooms Long lasting cut flowers Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0016-ATTR-05
BCNPPD-0363,PROV-WCS,Delphinium consolida,product title,Cut Flower Blend,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0016-ATTR-01
BCNPPD-0363,PROV-WCS,Delphinium consolida,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0016-ATTR-02
BCNPPD-0363,PROV-WCS,Delphinium consolida,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0016-ATTR-04
BCNPPD-0363,PROV-WCS,Delphinium consolida,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION: Super Sale 2025, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Seed Sale Aug 2025, COLLECTION:Seed Sale Aug 2025 POS, COLLECTION:Thanksgiving Week Sale, COLLECTION:Wildflower Seeds, EX STOCK FL3465C, EX STOCK FL3465D, EX STOCK FL3465E, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock, surplus-2025-08-12",Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0016-ATTR-03
BCNPPD-0364,PROV-WCS,Chrysanthemum maximum,description,"[description action=""start""] This versatile blend contains flowers that are equally beautiful in garden beds and in bouquets as they are long lasting cut flowers. This Cut Flower Blend contains annuals and perennials, so it will provide an ongoing source of flowers to brighten up any indoor space. Recommended rate of application: 198g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Annual Baby's Breath (Gypsophila elegans), Bishop's Flower (Ammi majus), Blanketflower (Gaillardia aristata), China Aster (Callistephus chinensis), Clarkia (Clarkia unguiculata), Cosmos (Cosmos bipinnatus), English Wallflower (Cheiranthus cheiri), Gloriosa Daisy (Rudbeckia hirta), Iceland Poppy (Papaver nudicaule), Lance-Leaved Coreopsis (Coreopsis lanceolata), Mexican Hat (Ratibida columnifera), Painted Daisy (Chrysanthemum carinatum), Perennial Lupine (Lupinus perennis), Plains Coreopsis (Coreopsis tinctoria), Purple Coneflower (Echinacea purpurea), Rocket Larkspur (Delphinium consolida), Shasta Daisy (Chrysanthemum maximum), Sulphur Cosmos (Cosmos sulphureus), Sweet William Pinks (Dianthus barbatus)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful blooms Long lasting cut flowers Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0017-ATTR-05
BCNPPD-0364,PROV-WCS,Chrysanthemum maximum,product title,Cut Flower Blend,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0017-ATTR-01
BCNPPD-0364,PROV-WCS,Chrysanthemum maximum,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0017-ATTR-02
BCNPPD-0364,PROV-WCS,Chrysanthemum maximum,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0017-ATTR-04
BCNPPD-0364,PROV-WCS,Chrysanthemum maximum,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION: Super Sale 2025, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Seed Sale Aug 2025, COLLECTION:Seed Sale Aug 2025 POS, COLLECTION:Thanksgiving Week Sale, COLLECTION:Wildflower Seeds, EX STOCK FL3465C, EX STOCK FL3465D, EX STOCK FL3465E, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock, surplus-2025-08-12",Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0017-ATTR-03
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,description,"[description action=""start""] This versatile blend contains flowers that are equally beautiful in garden beds and in bouquets as they are long lasting cut flowers. This Cut Flower Blend contains annuals and perennials, so it will provide an ongoing source of flowers to brighten up any indoor space. Recommended rate of application: 198g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Annual Baby's Breath (Gypsophila elegans), Bishop's Flower (Ammi majus), Blanketflower (Gaillardia aristata), China Aster (Callistephus chinensis), Clarkia (Clarkia unguiculata), Cosmos (Cosmos bipinnatus), English Wallflower (Cheiranthus cheiri), Gloriosa Daisy (Rudbeckia hirta), Iceland Poppy (Papaver nudicaule), Lance-Leaved Coreopsis (Coreopsis lanceolata), Mexican Hat (Ratibida columnifera), Painted Daisy (Chrysanthemum carinatum), Perennial Lupine (Lupinus perennis), Plains Coreopsis (Coreopsis tinctoria), Purple Coneflower (Echinacea purpurea), Rocket Larkspur (Delphinium consolida), Shasta Daisy (Chrysanthemum maximum), Sulphur Cosmos (Cosmos sulphureus), Sweet William Pinks (Dianthus barbatus)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful blooms Long lasting cut flowers Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0018-ATTR-05
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,product title,Cut Flower Blend,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0018-ATTR-01
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0018-ATTR-02
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0018-ATTR-04
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION: Super Sale 2025, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Seed Sale Aug 2025, COLLECTION:Seed Sale Aug 2025 POS, COLLECTION:Thanksgiving Week Sale, COLLECTION:Wildflower Seeds, EX STOCK FL3465C, EX STOCK FL3465D, EX STOCK FL3465E, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock, surplus-2025-08-12",Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0018-ATTR-03
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,description,"[description action=""start""] This drought tolerant wildflower blend is a great choice for residential and commercial landscaping. The annual and perennial flowers in this blend was selected to thrive in regions that receive 25-76cm (10-30"") annual precipitation, or in gardens with very well-draining soils that do not hold moisture. Recommended rate of application: 113g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [African Daisy (Dimorphotheca sinuata), Annual Baby's Breath (Gypsophila elegans), Blanketflower (Gaillardia aristata), Blue Flax (Linum perenne), California Bluebell (Phacelia campanularia), California Poppy (Eschscholzia californica), Corn Poppy (Papaver rhoeas), Cornflower (Centaurea cyanus), Indian Blanket (Gaillardia pulchella), Plains Coreopsis (Coreopsis tinctoria), Prairie Coneflower (Ratibida columnifera), Rocky Mountain Penstemon (Penstemon strictus), Spurred Snapdragon (Linaria maroccana), Sulphur Cosmos (Cosmos sulphureus), Sweet Alyssum (Lobularia maritima), Tidy Tips (Layia platyglossa)] [description action=""end""] [quickfacts action=""start quickfacts""] Drought tolerant blend Suitable for landscaping Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0018-ATTR-10
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,product title,Waterwise Blend,Pending review,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0018-ATTR-06
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0018-ATTR-07
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0018-ATTR-09
BCNPPD-0365,PROV-WCS,Cosmos sulphureus,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION: Super Sale 2025, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Seed Sale Aug 2025, COLLECTION:Seed Sale Aug 2025 POS, COLLECTION:Thanksgiving Week Sale, COLLECTION:Wildflower Seeds, FILTER:Available In USA, FILTER:Direct Sow, FILTER:Drought Tolerant, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock, surplus-2025-08-12",Pending review,https://www.westcoastseeds.com/products/waterwise-blend,SRC-0371,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0018-ATTR-08
BCNPPD-0366,PROV-WCS,Dianthus barbatus,description,"[description action=""start""] This versatile blend contains flowers that are equally beautiful in garden beds and in bouquets as they are long lasting cut flowers. This Cut Flower Blend contains annuals and perennials, so it will provide an ongoing source of flowers to brighten up any indoor space. Recommended rate of application: 198g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Annual Baby's Breath (Gypsophila elegans), Bishop's Flower (Ammi majus), Blanketflower (Gaillardia aristata), China Aster (Callistephus chinensis), Clarkia (Clarkia unguiculata), Cosmos (Cosmos bipinnatus), English Wallflower (Cheiranthus cheiri), Gloriosa Daisy (Rudbeckia hirta), Iceland Poppy (Papaver nudicaule), Lance-Leaved Coreopsis (Coreopsis lanceolata), Mexican Hat (Ratibida columnifera), Painted Daisy (Chrysanthemum carinatum), Perennial Lupine (Lupinus perennis), Plains Coreopsis (Coreopsis tinctoria), Purple Coneflower (Echinacea purpurea), Rocket Larkspur (Delphinium consolida), Shasta Daisy (Chrysanthemum maximum), Sulphur Cosmos (Cosmos sulphureus), Sweet William Pinks (Dianthus barbatus)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful blooms Long lasting cut flowers Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0019-ATTR-05
BCNPPD-0366,PROV-WCS,Dianthus barbatus,product title,Cut Flower Blend,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0019-ATTR-01
BCNPPD-0366,PROV-WCS,Dianthus barbatus,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0019-ATTR-02
BCNPPD-0366,PROV-WCS,Dianthus barbatus,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0019-ATTR-04
BCNPPD-0366,PROV-WCS,Dianthus barbatus,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION: Super Sale 2025, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Seed Sale Aug 2025, COLLECTION:Seed Sale Aug 2025 POS, COLLECTION:Thanksgiving Week Sale, COLLECTION:Wildflower Seeds, EX STOCK FL3465C, EX STOCK FL3465D, EX STOCK FL3465E, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock, surplus-2025-08-12",Pending review,https://www.westcoastseeds.com/products/cut-flower-blend,SRC-0370,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0019-ATTR-03
BCNPPD-0366,PROV-WCS,Dianthus barbatus,description,"[description action=""start""] This lovely wildflower blend is a sight for sore eyes and a scent for sore noses! The multi-colour blooms in this blend provide a range of perfumes all season. Scents range from sweetly floral to citrus to anise. Recommended rate of application: 142g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Calendula (Calendula officinalis), Chinese Pinks (Dianthus chinensis), Dahlberg Daisy (Thymophylla tenuiloba), Dianthus 'Rainbow Loveliness' (Dianthus hybridus), Elegant Lupine (Lupinus elegans), Evening Scented Stock (Matthiola bicornis), Four O'Clocks (Mirabilis jalapa), French Marigold (Tagetes patula), Iceland Poppy (Papaver nudicaule), Johnny Jump-Up (Viola cornuta), Lemon Mint (Monarda citriodora), Purple Giant Hyssop (Agastache rugosa), Siberian Wallflower (Cheiranthus allionii), Sweet Alyssum (Lobularia maritima), Sweet Mignonette (Reseda odorata), Sweet William Pinks (Dianthus barbatus), Virginia Stock (Malcolmia maritima)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful flowers Fragrance all season long Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0019-ATTR-10
BCNPPD-0366,PROV-WCS,Dianthus barbatus,product title,Fragrant Flower Blend,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0019-ATTR-06
BCNPPD-0366,PROV-WCS,Dianthus barbatus,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0019-ATTR-07
BCNPPD-0366,PROV-WCS,Dianthus barbatus,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0019-ATTR-09
BCNPPD-0366,PROV-WCS,Dianthus barbatus,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Wildflower Seeds, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0019-ATTR-08
BCNPPD-0367,PROV-WCS,Calendula officinalis,description,"[description action=""start""] This lovely wildflower blend is a sight for sore eyes and a scent for sore noses! The multi-colour blooms in this blend provide a range of perfumes all season. Scents range from sweetly floral to citrus to anise. Recommended rate of application: 142g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Calendula (Calendula officinalis), Chinese Pinks (Dianthus chinensis), Dahlberg Daisy (Thymophylla tenuiloba), Dianthus 'Rainbow Loveliness' (Dianthus hybridus), Elegant Lupine (Lupinus elegans), Evening Scented Stock (Matthiola bicornis), Four O'Clocks (Mirabilis jalapa), French Marigold (Tagetes patula), Iceland Poppy (Papaver nudicaule), Johnny Jump-Up (Viola cornuta), Lemon Mint (Monarda citriodora), Purple Giant Hyssop (Agastache rugosa), Siberian Wallflower (Cheiranthus allionii), Sweet Alyssum (Lobularia maritima), Sweet Mignonette (Reseda odorata), Sweet William Pinks (Dianthus barbatus), Virginia Stock (Malcolmia maritima)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful flowers Fragrance all season long Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0021-ATTR-05
BCNPPD-0367,PROV-WCS,Calendula officinalis,product title,Fragrant Flower Blend,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0021-ATTR-01
BCNPPD-0367,PROV-WCS,Calendula officinalis,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0021-ATTR-02
BCNPPD-0367,PROV-WCS,Calendula officinalis,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0021-ATTR-04
BCNPPD-0367,PROV-WCS,Calendula officinalis,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Wildflower Seeds, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0021-ATTR-03
BCNPPD-0368,PROV-WCS,Dianthus chinensis,description,"[description action=""start""] This lovely wildflower blend is a sight for sore eyes and a scent for sore noses! The multi-colour blooms in this blend provide a range of perfumes all season. Scents range from sweetly floral to citrus to anise. Recommended rate of application: 142g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Calendula (Calendula officinalis), Chinese Pinks (Dianthus chinensis), Dahlberg Daisy (Thymophylla tenuiloba), Dianthus 'Rainbow Loveliness' (Dianthus hybridus), Elegant Lupine (Lupinus elegans), Evening Scented Stock (Matthiola bicornis), Four O'Clocks (Mirabilis jalapa), French Marigold (Tagetes patula), Iceland Poppy (Papaver nudicaule), Johnny Jump-Up (Viola cornuta), Lemon Mint (Monarda citriodora), Purple Giant Hyssop (Agastache rugosa), Siberian Wallflower (Cheiranthus allionii), Sweet Alyssum (Lobularia maritima), Sweet Mignonette (Reseda odorata), Sweet William Pinks (Dianthus barbatus), Virginia Stock (Malcolmia maritima)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful flowers Fragrance all season long Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0022-ATTR-05
BCNPPD-0368,PROV-WCS,Dianthus chinensis,product title,Fragrant Flower Blend,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0022-ATTR-01
BCNPPD-0368,PROV-WCS,Dianthus chinensis,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0022-ATTR-02
BCNPPD-0368,PROV-WCS,Dianthus chinensis,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0022-ATTR-04
BCNPPD-0368,PROV-WCS,Dianthus chinensis,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Wildflower Seeds, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0022-ATTR-03
BCNPPD-0369,PROV-WCS,Thymophylla tenuiloba,description,"[description action=""start""] This lovely wildflower blend is a sight for sore eyes and a scent for sore noses! The multi-colour blooms in this blend provide a range of perfumes all season. Scents range from sweetly floral to citrus to anise. Recommended rate of application: 142g per 1,000 square feet. Annuals and Perennials. Click here to learn more about Wildflowers & Regionality . Blend Ingredients. [Calendula (Calendula officinalis), Chinese Pinks (Dianthus chinensis), Dahlberg Daisy (Thymophylla tenuiloba), Dianthus 'Rainbow Loveliness' (Dianthus hybridus), Elegant Lupine (Lupinus elegans), Evening Scented Stock (Matthiola bicornis), Four O'Clocks (Mirabilis jalapa), French Marigold (Tagetes patula), Iceland Poppy (Papaver nudicaule), Johnny Jump-Up (Viola cornuta), Lemon Mint (Monarda citriodora), Purple Giant Hyssop (Agastache rugosa), Siberian Wallflower (Cheiranthus allionii), Sweet Alyssum (Lobularia maritima), Sweet Mignonette (Reseda odorata), Sweet William Pinks (Dianthus barbatus), Virginia Stock (Malcolmia maritima)] [description action=""end""] [quickfacts action=""start quickfacts""] Colourful flowers Fragrance all season long Annuals and perennials [quickfacts action=""end quickfacts""]",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0023-ATTR-05
BCNPPD-0369,PROV-WCS,Thymophylla tenuiloba,product title,Fragrant Flower Blend,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0023-ATTR-01
BCNPPD-0369,PROV-WCS,Thymophylla tenuiloba,product type,Flower Seeds,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0023-ATTR-02
BCNPPD-0369,PROV-WCS,Thymophylla tenuiloba,provider observation type,blend_ingredient,Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PA-AUTO-0023-ATTR-04
BCNPPD-0369,PROV-WCS,Thymophylla tenuiloba,tags,"AVAILABILITY:Available in USA, AVAILABILITY:In Stock, bc-freeship, COLLECTION:All Seeds, COLLECTION:Flower Seeds, COLLECTION:Wildflower Seeds, FILTER:Available In USA, FILTER:Direct Sow, FILTER:In Stock, FILTER:New for 2024, fundraising-sync, In Stock",Pending review,https://www.westcoastseeds.com/products/fragrant-flower-blend,SRC-0373,pending_review,Auto-approved attribute row via apply_provider_sandbox.,PROV-WCS-PA-AUTO-0023-ATTR-03
